fantaking_id,name,team,position,rank,fpt,quotation,plus,pts,reb,ast,stl,tov,blk,blka,fd,pf,fg_missed,ft_missed,win_1-10,win_11-20,win_20,win_ot,loss_1-10,loss_11-20,loss_20,loss_ot,captured_at
3799,Z. Leday,HTA,Forward,29,0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
3793,J. Nwora,CZV,Forward,30,0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
3864,T. Luwawu-Cabarrot,RMB,Forward,31,0,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
4252,J. Montero,OLY,Guard,32,0,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
3926,F. Petrusev,DUB,Forward,33,0,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
7201,D. Bacon,DUB,Forward,34,0,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
8567,T. Horton-Tucker,FBT,Guard,35,0,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
3874,T. Dorsey,OLY,Guard,36,0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
3785,J. Nebo,BAR,Center,37,0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
11507,A. Coffey,HTA,Forward,38,0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
3775,S. Shields,FBT,Forward,39,0,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
3777,W. Clyburn,FBT,Forward,40,0,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
7218,K. Taylor,VBC,Forward,41,0,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
11514,P. Mills,ASV,Guard,42,0,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
3807,E. Okobo,DUB,Guard,43,0,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
4882,D. Theis,MTA,Center,44,0,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
7202,J. Robinson,BAR,Guard,45,0,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
4247,C. Jones,CZV,Guard,46,0,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
3870,T. Jones,OLY,Center,47,0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
3898,A. Zizic,BJK,Center,48,0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
7193,V. Micic,HTA,Guard,49,0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
3820,A. Peters,MIL,Forward,50,0,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
3773,N. Mirotic,VBC,Forward,51,0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
3934,I. Bonga,PAO,Forward,52,0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
11527,T. Warren,PBB,Forward,53,0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
3825,J. Hernangomez,PAO,Forward,54,0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
3899,C. Edwards,ZAL,Guard,55,0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
3810,B. Colson,MTA,Forward,56,0,11.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
4712,M. Bingham,FBT,Center,57,0,11.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
11503,M. Beauchamp,BAY,Forward,58,0,11.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
7221,A. Tubelis,ZAL,Forward,59,0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
11528,T. Etienne,PBB,Guard,60,0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
3808,C. Miller-Mcintyre,OLY,Guard,61,0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
4164,J. Motley,CZV,Center,62,0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
7269,A. Wiley,BAY,Center,63,0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
11543,R. Bello,VIR,Guard,64,0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
3821,D. Hall,OLY,Center,65,0,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
11522,K. Wallace,MTA,Guard,66,0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
3779,K. Sloukas,PAO,Guard,67,0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
7258,D. Russell,EFS,Guard,68,0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
3815,T. Forrest,FBT,Guard,69,0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
3888,S. Brown,ZAL,Guard,70,0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
11494,P. Baldwin Jr,CZV,Center,71,0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
11504,J. Thiemann,BAY,Center,72,0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
7204,T. Leaf,MTA,Forward,73,0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
8808,E. Omoruyi,BJK,Forward,74,0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
11544,T. Frazier,VIR,Guard,75,0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
3804,T. Sedekerskis,KBA,Forward,76,0,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
3822,J. Bolomboy,ASV,Center,77,0,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
3833,A. Brooks,VBC,Guard,78,0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
3993,M. Strazel,EFS,Guard,79,0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
4808,B. Fernando,EFS,Center,80,0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
7237,N. Reuvers,VBC,Forward,81,0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
3792,J. Loyd,EFS,Guard,82,0,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
3946,A. Obst,BAY,Guard,83,0,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
7197,O. Brissett,MTA,Forward,84,0,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
7362,U. Gibson,BAR,Guard,85,0,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
3806,D. Washington,BAY,Guard,86,0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
4340,K. Allman,PAR,Guard,87,0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
8368,M. Diakite,DUB,Center,88,0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
8721,J. Butler,CZV,Guard,89,0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
11532,E. Thompson,PAR,Guard,90,0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
3868,Z. Obradovic,PAO,Head Coach,91,0,10.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-23T12:34:15.556196+00:00
3885,G. Bartzokas,OLY,Head Coach,92,0,10.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-23T12:34:15.556196+00:00
3940,N. Weiler-Babb,CZV,Guard,93,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
9064,K. Edwards,VIR,Forward,94,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
11505,J. Juzang,FBT,Forward,95,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
11511,C. Duarte,KBA,Guard,96,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
4180,D. Dotson,BJK,Guard,97,0,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
11491,D. Dejulius,BJK,Guard,98,0,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
11515,T. Waters,ASV,Guard,99,0,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
11545,M. Carr,VIR,Guard,100,0,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
11546,B. Klintman,VIR,Center,101,0,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
3850,T. Maledon,RMB,Guard,102,0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
11508,J. Toppin,HTA,Forward,103,0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
11529,A. Johnson,PBB,Forward,104,0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
3860,D. Booker,MIL,Center,105,0,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
3914,N. Williams-Goss,ZAL,Guard,106,0,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
4210,A. Brown,BJK,Forward,107,0,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
11492,J. Nowell,BJK,Guard,108,0,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
3841,T. Satoransky,HTA,Guard,109,0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
3875,M. Guduric,MIL,Guard,110,0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
4675,A. Blakeney,HTA,Guard,111,0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
7422,E. Osmani,EFS,Forward,112,0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
8714,K. Simmons,KBA,Guard,113,0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
4280,M. Blazevic,ZAL,Center,114,0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
4884,J. Clark III,MTA,Guard,115,0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
8730,K. Faried,KBA,Center,116,0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
11516,J. Crowder,ASV,Forward,117,0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
3907,J. Blossomgame,DUB,Forward,118,0,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
4360,E. Fournier,OLY,Guard,119,0,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
7220,E. Izundu,CZV,Center,120,0,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
11499,T. Evbuomwan,BAR,Forward,121,0,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
11518,M. Dossou-yovo,ASV,Forward,122,0,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
3981,M. Diouf,VIR,Center,123,0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
11517,T. Washington,ASV,Guard,124,0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
11530,M. Pereira,PBB,Forward,125,0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
11489,J. Burnell,MIL,Forward,126,0,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
3845,J. Lauvergne,PAR,Center,127,0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
3856,I. Cordinier,EFS,Guard,128,0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
11500,S. Umude,BAR,Guard,129,0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
11534,O. Sarr,RMB,Center,130,0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
11536,D. Jones,RMB,Center,131,0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
3803,G. Deck,RMB,Forward,132,0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
3859,V. Lucic,BAY,Forward,133,0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-23T12:34:15.556196+00:00
3872,P. Martinez,RMB,Head Coach,134,0,9.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-23T12:34:15.556196+00:00
3897,S. Jasikevicius,FBT,Head Coach,135,0,9.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-23T12:34:15.556196+00:00
