fantaking_id,name,team,position,rank,fpt,quotation,plus,pts,reb,ast,stl,tov,blk,blka,fd,pf,fg_missed,ft_missed,win_1-10,win_11-20,win_20,win_ot,loss_1-10,loss_11-20,loss_20,loss_ot,captured_at
12468,N. Jerkic,BAY,Guard,309,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
12469,T. Alves de Souza,KBA,Center,310,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
12470,G. Bourneles,OLY,Guard,311,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
12471,I. Varvaritis,PAO,Guard,312,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
12517,A. Kone,BAR,Center,313,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
11532,E. Thompson,PAR,Guard,314,-0.9,9.6,-0.5,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
11498,D. Mintz,DUB,Guard,315,-0.9,6.3,-0.3,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
7232,B. Massa,ASV,Forward,316,-0.9,6.0,-0.3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
3972,J. Hollatz,BAY,Guard,317,-0.9,4.8,-0.3,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
3950,O. Dobric,CZV,Forward,318,-1.0,4.7,-0.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
3991,A. Abalde,RMB,Forward,319,-1.0,4.3,-0.2,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
4013,D. Flaccadori,MIL,Guard,320,-1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
7246,S. Miljenovic,CZV,Guard,321,-1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
8644,S. Joksimovic,KBA,Forward,322,-1.0,4.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
11501,T. Martin,BAR,Forward,323,-1.8,8.3,-0.5,3.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,5.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
3861,T. Walkup,DUB,Guard,324,-1.8,7.8,-0.4,5.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,3.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
4129,M. Cale,ASV,Guard,325,-1.8,6.7,-0.4,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
8993,C. Joseph,OLY,Guard,326,-1.8,6.6,-0.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
3803,G. Deck,RMB,Forward,327,-2.0,8.5,-0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
4108,D. Stewart,KBA,Guard,328,-2.0,8.3,-0.5,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
7229,M. Faye,PBB,Center,329,-2.0,6.6,-0.4,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
11515,T. Waters,ASV,Guard,330,-2.7,9.4,-0.5,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,6.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
11522,K. Wallace,MTA,Guard,331,-3.0,10.2,-0.6,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,3.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
3905,I. Lundberg,MTA,Guard,332,-3.0,7.8,-0.5,5.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,5.0,5.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
12460,D. Jeffries,BJK,Forward,333,-3.0,7.7,-0.5,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
4156,J. Morgan,PBB,Forward,334,-3.0,5.9,-0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
3988,J. Dibartolomeo,MTA,Guard,335,-3.0,4.2,-0.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
11543,R. Bello,VIR,Guard,336,-4.0,10.4,-0.6,6.0,1.0,0.0,1.0,3.0,0.0,1.0,2.0,4.0,6.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
3940,N. Weiler-Babb,CZV,Guard,337,-4.0,9.4,-0.6,0.0,3.0,3.0,1.0,4.0,0.0,2.0,1.0,2.0,4.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
3792,J. Loyd,EFS,Guard,338,-5.0,9.6,-0.6,2.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,4.0,4.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
3872,P. Martinez,RMB,Head Coach,339,-5.0,8.7,-0.3,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2026-09-26T12:04:04.332344+00:00
4172,D. Itoudis,HTA,Head Coach,340,-5.0,8.2,-0.3,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2026-09-26T12:04:04.332344+00:00
3921,P. Laso,EFS,Head Coach,341,-5.0,7.2,-0.3,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2026-09-26T12:04:04.332344+00:00
3938,I. Navarro,CZV,Head Coach,342,-5.0,6.7,-0.3,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2026-09-26T12:04:04.332344+00:00
3961,O. Kattash,MTA,Head Coach,343,-5.0,6.2,-0.3,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2026-09-26T12:04:04.332344+00:00
4086,D. Alimpijevic,BJK,Head Coach,344,-5.0,5.7,-0.3,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2026-09-26T12:04:04.332344+00:00
3964,A. Mumbru,VIR,Head Coach,345,-5.0,4.8,-0.2,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2026-09-26T12:04:04.332344+00:00
7268,R. Cole,MIL,Guard,346,-6.0,7.9,-0.6,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
3924,G. Poeta,MIL,Head Coach,347,-10.0,6.6,-0.4,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2026-09-26T12:04:04.332344+00:00
3955,P. Galbiati,KBA,Head Coach,348,-10.0,4.6,-0.4,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2026-09-26T12:04:04.332344+00:00
3995,M. Lefevre,PBB,Head Coach,349,-10.0,4.6,-0.4,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2026-09-26T12:04:04.332344+00:00
4164,J. Motley,CZV,Center,350,-13.0,10.0,-1.0,2.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,5.0,6.0,0.0,,,,,,,,,2026-09-26T12:04:04.332344+00:00
